urls
http://jogandocomelas.com.br/rosana-augusto-jogadora-do-santos-e-da-selecao-brasileira-anuncia-aposentadoria/
http://maquinadoesporte.uol.com.br/artigo/por-time-feminino-corinthians-faz-parceria-com-gremio-osasco-audax_29655.html
http://mngr.saopaulofc.net/media/164076/spfc_book_futebol_feminino_paulista_1997.pdf
http://paginasmemoria.cruzeirodosul.inf.br/paginas/2000/12/18/20001218028520espa0800cruz.pdf
http://sportsillustrated.cnn.com/soccer/wusa/2001/championship/news/2001/08/25/wusa_championship/
http://sportv.globo.com/site/noticia/2011/11/em-casa-sao-jose-vence-colo-colo-e-e-campeao-da-libertadores-feminina.html
http://sportv.globo.com/site/programas/rio-2016/noticia/2016/08/apos-vitoria-formiga-supera-cafu-em-jogos-pela-selecao-nunca-imaginei.html
http://www.bayareasportsdrive.com/soccer/sissi.htm
http://www.bolabrasilmulher.com.br/conheca-a-chu-santos-atacante-convocada-pela-tecnica-emily-lima/
http://www.ecuafutbol.org/copa_america/team.aspx?ID=BRA
http://www.espn.com.br/noticia/556235_ferroviaria-vence-colo-colo-por-3-a-1-e-conquista-libertadores-feminina
http://www.espn.com.br/noticia/667127_aos-38-anos-volante-formiga-acerta-com-o-paris-saint-germain
http://www.femininodobrasil.com/2017/02/chu-santos-uma-jogadora-completa.html
http://www.futeboldabahia.com.br/Feminino.html
http://www.periodicos.letras.ufmg.br/index.php/fulia/issue/view/677/showToc
http://www.saadec.com.br/noticiamostra.php?id=223
http://www.saopaulofc.net/spfcpedia/conquistas
http://www.wpsl.info/news/04_0121.html
https://agenciabrasil.ebc.com.br/esportes/noticia/2020-02/bia-zaneratto-chega-ao-palmeiras-em-momento-magico-do-futebol-feminino
https://avai.com.br/novo/julia-bianchi-dedicou-primeiro-gol-do-brasileirao-2020-ao-avo/
https://br.search.yahoo.com/?fr2=p:sportsrd,mkt:br
https://claudia.abril.com.br/famosos/conheca-formiga-a-jogadora-recordista-em-copas-da-selecao-brasileira/
https://dados.museudofutebol.org.br/#/tipo:personalidades/614464,Rosana
https://diariodoverdao.com.br/palmeirenses-fazem-campanha-por-volta-de-bia-zaneratto-que-esta-sem-clube/
https://dibradoras.blogosfera.uol.com.br/2019/08/22/da-roca-para-a-selecao-quem-e-maravilha-1a-preparadora-de-goleiras-da-cbf/
https://dibradoras.com.br/2020/12/05/time-de-tradicao-no-feminino-avai-kindermann-tem-craques-formadas-em-casa/
https://falauniversidades.com.br/entrevista-rosana-augusto-ex-selecao-homenageada-copa/
https://gauchazh.clicrbs.com.br/esportes/inter/noticia/2019/01/de-vale-real-ao-beira-rio-a-historia-de-pedro-lucas-e-malu-os-irmaos-que-chegaram-aos-times-profissionais-do-inter-cjrcg4cm000ni01q9avcja7nm.html
https://ge.globo.com/blogs/dona-do-campinho/post/2017/10/21/lele-brilha-nos-penaltis-e-corinthiansaudax-conquista-a-libertadores-feminina.ghtml
https://ge.globo.com/blogs/dona-do-campinho/post/2018/06/18/formiga-vira-personagem-da-turma-da-monica.ghtml
https://ge.globo.com/e-sportv/fifa/noticia/fifa-20-com-goleada-de-bia-zaneratto-brasil-vence-espanha-e-e-campeao-da-copa-gamher.ghtml
https://ge.globo.com/futebol/brasileiro-feminino/noticia/corinthians-domina-selecao-do-brasileirao-feminino-veja-nomes.ghtml
https://ge.globo.com/futebol/futebol-feminino/noticia/premio-brasileirao-2020-consagra-melhores-jogadoras-da-temporada-confira-a-lista-completa.ghtml
https://ge.globo.com/futebol/futebol-internacional/noticia/2016/02/mais-uma-brasileira-psg-anuncia-contratacao-de-rosana.html
https://ge.globo.com/futebol/selecao-brasileira/noticia/2023/06/27/convocadas-do-brasil-para-copa-do-mundo-2023-veja-a-lista-de-pia.ghtml
https://ge.globo.com/futebol/selecao-brasileira/noticia/recordista-formiga-exalta-marta-e-diz-eu-gostaria-que-o-pais-abracasse-o-futebol-feminino.ghtml
https://ge.globo.com/futebol/times/fluminense/noticia/sonho-de-ser-melhor-do-mundo-e-fa-de-formiga-conheca-luiza-volante-do-fluminense-e-da-selecao-sub-17.ghtml
https://ge.globo.com/futebol/times/palmeiras/noticia/2022/10/20/volante-zagueira-julia-bianchi-vira-solucao-para-defesa-do-palmeiras.ghtml
https://ge.globo.com/futebol/times/palmeiras/noticia/atacante-bia-zaneratto-se-despede-do-palmeiras-e-retorna-para-a-china.ghtml
https://ge.globo.com/futebol/times/palmeiras/noticia/bia-zaneratto-veste-a-10-do-palmeiras-explica-situacao-na-china-e-elogia-projeto-do-clube.ghtml
https://ge.globo.com/google/amp/futebol/futebol-feminino/copa-america-feminina/noticia/argentina-perde-para-o-chile-e-brasil-e-hepta-da-copa-america-feminina.ghtml
https://ge.globo.com/pa/noticia/2013/03/comemorando-35-anos-formiga-mira-sexta-olimpiadas-quem-sabe.html
https://ge.globo.com/rs/futebol/noticia/2016/03/joia-da-base-do-inter-tem-irma-na-selecao-sub-17-e-se-rende-e-melhor.html
https://ge.globo.com/sp/santos-e-regiao/futebol/noticia/cacula-das-sereias-da-vila-comemora-convocacao-para-selecao-sub-17.ghtml
https://ge.globo.com/sp/vale-do-paraiba-regiao/futebol/noticia/2016/02/trabalho-de-formiguinha-trajetoria-de-formiga-no-futebol-feminino-video.html
https://ge.globo.com/sp/vale-do-paraiba-regiao/futebol/times/sao-jose-sp/noticia/2015/10/camisa-9-do-sao-jose-chu-aprova-cobranca-por-gols-isso-me-motiva.html
https://ge.globo.com/sp/vale-do-paraiba-regiao/noticia/2014/12/sao-jose-vence-arsenal-e-conquista-mundial-feminino-de-clubes-no-japao.html
https://ge.globo.com/sp/vale-do-paraiba-regiao/noticia/2017/04/sao-jose-anuncia-retorno-da-atacante-chu-campea-mundial-pela-aguia.html
https://globalsportsarchive.com/people/soccer/calisha-callwood/256308/
https://gshow.globo.com/programas/mais-voce/v2011/MaisVoce/0,,MUL1662569-18173,00.html
https://juanfutbol.com/
https://ludopedio.org.br/arquibancada/sissi-a-camisa-10-pioneira/
https://museudofutebol.org.br/crfb/personalidades/614481/
https://nossopalestra.com.br/palmeiras/noticias/palmeiras-tem-dois-nomes-em-time-ideal-da-conmebol-em-2021-1/
https://nossopalestra.com.br/palmeiras/noticias/presente-de-natal-palmeiras-vence-concorrencia-e-deve-assinar-com-bia-zaneratto/
https://nossopalestra.com.br/palmeiras/noticias/sissi-nunca-pensei-que-pudesse-jogar-pelo-palmeiras/
https://nossopalestra.com.br/palmeiras/noticias/trofeu-nosso-palestra-2021-confira-os-vencedores-da-premiacao/
https://oglobo.globo.com/esportes/trabalho-de-formiga-contra-preconceitos-no-futebol-17644520
https://ojs.ufgd.edu.br/index.php/historiaemreflexao/article/view/8608
https://olimpiadatododia.com.br/futebol/182421-rosana-retorna-ao-futebol-e-acerta-com-a-ferroviaria/
https://onefootball.com/pt-br/noticias/ex-palmeiras-goleira-taty-amaro-e-anunciada-pelo-cruzeiro-34483924
https://sportbuzz.uol.com.br/noticias/futebol/conheca-sissi-o-maior-nome-do-futebol-feminino-brasileiro-antes-de-marta.phtml
https://timetravel.mementoweb.org/list/20161204/http://www.sports-reference.com/olympics/countries/BRA/summer/1996/FTB/
https://us.women.soccerway.com/players/sisleide-lima-do-amor/83298/
https://vincisports.com.br/atleta/130/maria-luiza-schwaizer
https://web.archive.org/web/20120801072900/http://timebrasil.cob.org.br/atletas/miraildes-maciel-mota
https://web.archive.org/web/20131213023519/http://www.americadenatal.com.br/futebol/formiga-se-apresenta-e-diz-estar-pronta-para-mais-um-desafio-1289/
https://web.archive.org/web/20160304042042/http://www.sintrefutrj.com.br/historiafutfemininoandrea.pdf
https://web.archive.org/web/20160718103900/http://espnw.espn.uol.com.br/veja-por-que-formiga-entrou-hoje-para-historia-da-olimpiada/
https://web.archive.org/web/20190512053847/https://www.fifa.com/womensworldcup/news/wwc99-hamm-sissi-sun-among-players-selected-mastercard-all-star-team-70977
https://www.90min.com/pt-BR/posts/julia-bianchi-a-jogadora-do-palmeiras-que-representa-o-rejuvenescido-futebol-feminino
https://www.acritica.com/channels/esportes/news/formiga-fala-sobre-despedida-da-selecao-e-futuro-no-futebol
https://www.alamy.com/stock-photo-soccer-fifa-world-player-1999-awards-gala-brussels-109012068.html
https://www.bbc.com/portuguese/geral-41421238
https://www.bizjournals.com/sacramento/stories/2004/01/19/daily33.html
https://www.brightonandhovealbion.com/teams/womens-team/players/64919/kirsty-barton?selectcompetition=-1
https://www.cacador.net/noticias/esporte/2012/10/05/futebol-feminino-selecao-brasileira-sub-17-e-eliminada-do-mundial-20224
https://www.capitalnews.com.br/brasil/ms-saad-vai-brigar-pelo-bi-campeonato-da-copa-do-brasil-de-futebol-feminino/78261
https://www.cbf.com.br/amp/futebol-brasileiro/noticias/campeonato-brasileiro-feminino/bia-zaneratto-e-eleita-a-jogadora-do-mes-de-maio-do-brasileirao-femini
https://www.cbf.com.br/amp/futebol-brasileiro/noticias/campeonato-brasileiro-feminino/premio-brasileirao-2021-bia-zaneratto-do-palmeiras-melhor-atacante
https://www.cbf.com.br/amp/selecao-brasileira/noticias/selecao-feminina/pia-sundhage-convocada-selecao-feminina-para-os-jogos-olimpicos
https://www.cbf.com.br/futebol-brasileiro/noticias/campeonato-brasileiro-feminino/bia-zaneratto-e-eleita-a-jogadora-do-mes-de-maio-do-brasileirao-femini
https://www.cbf.com.br/futebol-brasileiro/noticias/campeonato-brasileiro-feminino/bia-zaneratto-estreia-com-gol-e-vitoria-pelo-palmeiras
https://www.cbf.com.br/futebol-brasileiro/noticias/campeonato-brasileiro-feminino/final-historica-do-brasileirao-feminino-neoenergia-consolida-evolucao
https://www.cbf.com.br/futebol-brasileiro/noticias/campeonato-brasileiro-feminino/premio-brasileirao-2020-julia-bianchi-melhor-volante-do-brasileiro-f
https://www.cbf.com.br/futebol-brasileiro/noticias/copa-brasil-feminino/chu-santos-confianca-para-disputar-a-competicao
https://www.cbf.com.br/selecao-brasileira/noticias/selecao-base-feminina/julia-bianchi-da-sub-17-a-sub-20
https://www.cbf.com.br/selecao-brasileira/noticias/selecao-base-feminina/julia-bianchi-e-a-unica-veterana-no-mundial-sub-20
https://www.cbf.com.br/selecao-brasileira/noticias/selecao-feminina/chu-primeira-vez-na-principal
https://www.cbf.com.br/selecao-brasileira/noticias/selecao-feminina/julia-bianchi-comemora-gol-em-primeiro-jogo-pela-selecao-principal-an
https://www.cbf.com.br/selecao-brasileira/noticias/selecao-feminina/pia-sundhage-convocada-selecao-feminina-para-os-jogos-olimpicos
https://www.cbf.com.br/selecao-brasileira/noticias/selecao-feminina/selecao-brasileira-feminina-convocada-para-torneio-she-believes
https://www.cbf.com.br/selecao-brasileira/noticias/selecao-feminina/sub-17-feminina-convocada-para-o-mundial
https://www.conmebol.com/pt-br/noticias-pt-br-2/ferroviaria-sagra-se-campea-da-copa-libertadores-da-america-feminina-2015/
https://www.corinthians.com.br/noticias/ver/60537
https://www.dailybreeze.com/sports/ci_12896074
https://www.dailyrepublic.com/sports/scc-adds-world-class-soccer-coach-in-sissi/article_83e398bc-7b06-5b87-9703-48b773f8c72f.html
https://www.espn.com.br/blogs/espnw/730784_eu-uma-das-100-mulheres-mais-influentes-do-mundo
https://www.espn.com.br/futebol/bola-de-prata/artigo/_/id/11210224/espn-bola-de-prata-sportingbet-julia-bianchi-administra-meio-de-campo-do-palmeiras-e-volta-a-levar-premio
https://www.espn.com.br/futebol/bola-de-prata/artigo/_/id/11211727/premio-espn-bola-de-prata-sportingbet-corinthians-domina-premiacao-de-novo-e-nao-deixa-a-bola-de-ouro-escapar-dessa-vez-veja-a-selecao-do-brasileirao-2022
https://www.espn.com.br/futebol/bola-de-prata/artigo/_/id/8242963/bola-de-prata-espnw-em-nome-do-avo-julia-bianchi-da-nova-cara-ao-futebol-feminino-e-fecha-temporada-como-a-melhor-do-brasil
https://www.espn.com.br/futebol/bola-de-prata/artigo/_/id/9638559/espn-bola-de-prata-sportingbet-bia-zaneratto-vira-imperatriz-palmeiras-menos-6-meses-conquista-brasil-melhor-atacante-pais?platform=amp
https://www.espn.com.br/futebol/bola-de-prata/artigo/_/id/9640375/espn-bola-de-prata-sportingbet-bia-zaneratto-leva-bola-de-ouro-historia-3-premios-consagra-idola-nacional
https://www.espn.com.br/futebol/bola-de-prata/artigo/_/id/9645295/espn-bola-de-prata-sportingbet-bia-zaneratto-13-gols-15-jogos-palmeiras-garante-premio-artilheira-brasileirao?fbclid=lwAROHLfFvoUaiVhkpOTyfZV1enX_Psc04BKnrm7q4GJboBAacGvFxbxD2wc0
https://www.espn.com.br/futebol/bola-de-prata/artigo/_/id/9645295/espn-bola-de-prata-sportingbet-bia-zaneratto-13-gols-15-jogos-palmeiras-garante-premio-artilheira-brasileirao?platform=amp
https://www.fifa.com/womensolympic/news/y=2016/m=8/news=germany-and-canada-don-red-to-win-medals-2823027.html
https://www.futebolnaveia.com.br/parabens-sissi-a-primeira-craque-que-mudou-o-futebol-feminino-no-brasil-esta-de-aniversario/
https://www.gazetaesportiva.com/times/palmeiras/palmeiras-anuncia-contratacao-da-atacante-chu-para-o-time-feminino/
https://www.gazetaesportiva.com/times/paris-saint-germain/formiga-renova-contrato-com-o-paris-saint-germain-ate-2020/
https://www.gazetaesportiva.com/times/santos/meia-malu-vai-representar-o-santos-no-sul-americano-sub-17/
https://www.grenadafa.com/people/calisha-callwood/256308/
https://www.iffhs.com/posts/1547
https://www.mercurynews.com/2009/06/11/gold-pride-assistant-coach-sissi-will-play/
https://www.morenanews.com/2020/10/11/bia-zaneratto-marca-em-goleada-e-ajuda-wuhan-jiangda-a-conquistar-titulo-chines-assista/
https://www.msn.com/pt-br
https://www.nbcsports.com/on-her-turf
https://www.nytimes.com/1999/07/04/sports/women-s-world-cup-sissi-of-brazil-has-right-stuff-with-left-foot.html
https://www.ocuriosodofutebol.com.br/2022/06/a-passagem-sissi-pelo-sao-paulo.html
https://www.ogol.com.br/jogador.php?id=91089&search=1&search_string=rosana&searchdb=1
https://www.ogol.com.br/person_timeline.php?id=822734&grp_hist=0&view=1&menu=crono
https://www.ogol.com.br/person_timeline.php?id=874229&grp_hist=0&view=1&menu=crono
https://www.ogol.com.br/player.php?id=433300
https://www.ogol.com.br/player.php?id=480572
https://www.ogol.com.br/player.php?id=629798&edicao_id=127739
https://www.ogol.com.br/player.php?id=727430
https://www.ogol.com.br/player_titles.php?id=433300
https://www.olympedia.org/statistics/age
